,T1D0,T1D1,T2D0,T3D0,T3D1,HeavyRain,LightRain,Rain,Sunny,DayOfWeek,BeforeNationalDay,NationalDayFront(1-4),NationalDayTail(5-7),Weekend,WorkingDay,WorkingWeekend
2016-09-30 13:20:00,98.0,124.0,106.0,153.0,108.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 13:40:00,95.0,142.0,123.0,146.0,130.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 14:00:00,88.0,123.0,109.0,162.0,134.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 14:20:00,71.0,116.0,111.0,166.0,131.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 14:40:00,84.0,122.0,69.0,125.0,138.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 15:00:00,75.0,114.0,138.0,143.0,91.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 15:20:00,80.0,96.0,133.0,169.0,119.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 15:40:00,124.0,77.0,135.0,206.0,114.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 16:00:00,130.0,63.0,129.0,233.0,88.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 16:20:00,132.0,110.0,148.0,206.0,110.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 16:40:00,117.0,102.0,143.0,205.0,106.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 17:00:00,87.0,67.0,131.0,216.0,73.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 17:20:00,98.0,86.0,133.0,208.0,111.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 17:40:00,133.0,93.0,52.0,141.0,116.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 18:00:00,137.0,17.0,25.0,152.0,32.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 18:20:00,172.0,19.0,32.0,140.0,45.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 18:40:00,156.0,39.0,27.0,116.0,26.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 19:00:00,156.0,19.0,20.0,91.0,24.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 19:20:00,154.0,16.0,23.0,89.0,20.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 19:40:00,166.0,23.0,21.0,69.0,26.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 20:00:00,159.0,12.0,17.0,81.0,14.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 20:20:00,149.0,12.0,15.0,72.0,14.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 20:40:00,182.0,21.0,16.0,80.0,22.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 21:00:00,151.0,7.0,14.0,95.0,9.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 21:20:00,162.0,6.0,13.0,63.0,13.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 21:40:00,137.0,2.0,11.0,56.0,15.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 22:00:00,123.0,3.0,10.0,72.0,7.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 22:20:00,107.0,15.0,9.0,55.0,20.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 22:40:00,117.0,11.0,9.0,38.0,10.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 23:00:00,101.0,16.0,11.0,36.0,12.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 23:20:00,70.0,14.0,7.0,48.0,13.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-09-30 23:40:00,45.0,17.0,13.0,45.0,12.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0
2016-10-01 00:00:00,86.0,23.0,1.0,62.0,27.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 00:20:00,63.0,9.0,4.0,49.0,18.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 00:40:00,56.0,14.0,4.0,40.0,18.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 01:00:00,65.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 01:20:00,56.0,2.0,2.0,35.0,5.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 01:40:00,43.0,0.0,1.0,36.0,6.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 02:00:00,31.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 02:20:00,48.0,1.0,0.0,32.0,3.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 02:40:00,46.0,1.0,1.0,24.0,5.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 03:00:00,41.0,6.0,2.0,24.0,3.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 03:20:00,48.0,2.0,2.0,24.0,3.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 03:40:00,46.0,4.0,2.0,39.0,6.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 04:00:00,59.0,4.0,3.0,25.0,7.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 04:20:00,81.0,4.0,2.0,31.0,2.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 04:40:00,101.0,3.0,4.0,31.0,3.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 05:00:00,142.0,5.0,3.0,49.0,8.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 05:20:00,151.0,14.0,14.0,48.0,7.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 05:40:00,193.0,11.0,9.0,50.0,9.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 06:00:00,213.0,6.0,16.0,55.0,11.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 06:20:00,257.0,19.0,10.0,96.0,19.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 06:40:00,275.0,2.0,13.0,83.0,13.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 07:00:00,267.0,17.0,19.0,94.0,15.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 07:20:00,244.0,7.0,13.0,102.0,12.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 07:40:00,233.0,10.0,20.0,134.0,25.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 08:00:00,217.0,5.0,14.0,107.0,18.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 08:20:00,210.0,11.0,14.0,136.0,12.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 08:40:00,198.0,15.0,10.0,145.0,17.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 09:00:00,251.0,21.0,11.0,165.0,15.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 09:20:00,249.0,22.0,13.0,171.0,8.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 09:40:00,242.0,9.0,9.0,122.0,16.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 10:00:00,281.0,5.0,11.0,147.0,8.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 10:20:00,204.0,13.0,10.0,166.0,10.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 10:40:00,212.0,12.0,16.0,145.0,10.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 11:00:00,202.0,13.0,10.0,133.0,15.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 11:20:00,195.0,15.0,10.0,116.0,8.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 11:40:00,188.0,4.0,16.0,108.0,12.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 12:00:00,200.0,12.0,10.0,101.0,15.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 12:20:00,215.0,9.0,8.0,115.0,12.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 12:40:00,237.0,17.0,11.0,103.0,19.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 13:00:00,239.0,18.0,7.0,116.0,11.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 13:20:00,207.0,15.0,11.0,110.0,10.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 13:40:00,224.0,13.0,13.0,115.0,14.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 14:00:00,246.0,13.0,18.0,114.0,11.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 14:20:00,213.0,14.0,9.0,120.0,8.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 14:40:00,244.0,11.0,12.0,119.0,19.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 15:00:00,203.0,5.0,8.0,131.0,17.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 15:20:00,183.0,11.0,8.0,122.0,13.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 15:40:00,179.0,14.0,8.0,101.0,20.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 16:00:00,188.0,9.0,11.0,107.0,8.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 16:20:00,208.0,11.0,10.0,105.0,8.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 16:40:00,162.0,9.0,13.0,103.0,9.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 17:00:00,161.0,12.0,12.0,72.0,11.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 17:20:00,134.0,14.0,9.0,93.0,12.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 17:40:00,97.0,4.0,4.0,90.0,6.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 18:00:00,99.0,8.0,7.0,89.0,11.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 18:20:00,82.0,5.0,6.0,61.0,6.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 18:40:00,89.0,11.0,5.0,71.0,6.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 19:00:00,76.0,8.0,3.0,62.0,13.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 19:20:00,77.0,1.0,2.0,50.0,7.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 19:40:00,94.0,6.0,1.0,76.0,11.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 20:00:00,88.0,4.0,6.0,63.0,8.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 20:20:00,68.0,13.0,4.0,58.0,8.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 20:40:00,79.0,3.0,3.0,77.0,8.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 21:00:00,51.0,6.0,3.0,61.0,7.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 21:20:00,52.0,9.0,2.0,41.0,14.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 21:40:00,52.0,8.0,2.0,45.0,7.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 22:00:00,46.0,7.0,5.0,39.0,7.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 22:20:00,23.0,6.0,0.0,35.0,6.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 22:40:00,41.0,4.0,1.0,19.0,3.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 23:00:00,35.0,3.0,1.0,35.0,2.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 23:20:00,16.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-01 23:40:00,0.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,6.0,0,1,0,0,0,0
2016-10-02 00:00:00,13.0,18.0,0.0,15.0,25.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 00:20:00,7.0,16.0,0.0,16.0,13.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 00:40:00,3.0,18.0,0.0,21.0,18.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 01:00:00,3.0,1.0,0.0,21.0,2.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 01:20:00,9.0,1.0,0.0,22.0,5.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 01:40:00,4.0,3.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 02:00:00,18.0,1.0,0.0,13.0,6.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 02:20:00,6.0,2.0,0.0,16.0,1.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 02:40:00,4.0,3.0,0.0,19.0,1.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 03:00:00,10.0,7.0,0.0,24.0,1.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 03:20:00,10.0,6.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 03:40:00,4.0,9.0,0.0,14.0,5.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 04:00:00,9.0,10.0,0.0,10.0,4.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 04:20:00,10.0,12.0,0.0,24.0,5.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 04:40:00,28.0,10.0,0.0,13.0,6.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 05:00:00,27.0,13.0,0.0,16.0,4.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 05:20:00,28.0,19.0,0.0,15.0,6.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 05:40:00,45.0,23.0,0.0,30.0,16.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 06:00:00,64.0,10.0,0.0,36.0,4.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 06:20:00,79.0,30.0,0.0,47.0,16.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 06:40:00,73.0,17.0,0.0,61.0,8.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 07:00:00,163.0,18.0,0.0,74.0,12.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 07:20:00,164.0,19.0,0.0,94.0,16.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 07:40:00,168.0,21.0,0.0,95.0,14.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 08:00:00,203.0,19.0,0.0,133.0,13.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 08:20:00,237.0,13.0,15.0,141.0,14.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 08:40:00,277.0,6.0,18.0,146.0,8.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 09:00:00,266.0,14.0,14.0,175.0,24.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 09:20:00,271.0,9.0,11.0,161.0,20.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 09:40:00,211.0,8.0,8.0,147.0,13.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 10:00:00,130.0,8.0,0.0,159.0,15.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 10:20:00,152.0,10.0,0.0,156.0,16.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 10:40:00,194.0,10.0,10.0,111.0,19.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 11:00:00,160.0,14.0,4.0,52.0,19.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 11:20:00,154.0,10.0,12.0,56.0,14.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 11:40:00,158.0,10.0,7.0,56.0,26.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 12:00:00,146.0,14.0,9.0,84.0,17.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 12:20:00,144.0,10.0,3.0,81.0,10.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 12:40:00,172.0,7.0,4.0,101.0,15.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 13:00:00,175.0,11.0,12.0,125.0,12.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 13:20:00,193.0,19.0,9.0,161.0,18.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 13:40:00,202.0,12.0,6.0,152.0,15.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 14:00:00,158.0,14.0,5.0,158.0,11.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 14:20:00,183.0,13.0,3.0,163.0,26.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 14:40:00,183.0,11.0,9.0,175.0,17.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 15:00:00,182.0,11.0,8.0,147.0,20.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 15:20:00,170.0,14.0,6.0,150.0,18.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 15:40:00,167.0,18.0,12.0,102.0,26.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 16:00:00,162.0,12.0,13.0,86.0,10.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 16:20:00,168.0,10.0,8.0,87.0,14.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 16:40:00,127.0,14.0,8.0,94.0,19.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 17:00:00,166.0,5.0,11.0,98.0,7.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 17:20:00,132.0,18.0,10.0,100.0,18.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 17:40:00,108.0,16.0,4.0,98.0,9.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 18:00:00,97.0,14.0,2.0,80.0,8.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 18:20:00,116.0,11.0,3.0,62.0,15.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 18:40:00,77.0,9.0,2.0,67.0,5.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 19:00:00,92.0,12.0,2.0,75.0,14.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 19:20:00,90.0,6.0,7.0,76.0,9.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 19:40:00,73.0,6.0,5.0,69.0,17.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 20:00:00,82.0,5.0,4.0,61.0,17.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 20:20:00,105.0,14.0,7.0,49.0,10.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 20:40:00,77.0,6.0,1.0,59.0,12.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 21:00:00,64.0,5.0,1.0,58.0,7.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 21:20:00,46.0,4.0,1.0,64.0,9.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 21:40:00,54.0,2.0,1.0,46.0,3.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 22:00:00,57.0,0.0,1.0,33.0,6.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 22:20:00,27.0,4.0,1.0,26.0,10.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 22:40:00,31.0,5.0,0.0,22.0,8.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 23:00:00,0.0,3.0,0.0,19.0,3.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 23:20:00,13.0,3.0,0.0,19.0,2.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-02 23:40:00,15.0,2.0,0.0,20.0,2.0,0.0,0.0,0.0,1.0,7.0,0,1,0,0,0,0
2016-10-03 00:00:00,22.0,29.0,0.0,17.0,29.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 00:20:00,11.0,21.0,1.0,12.0,21.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 00:40:00,9.0,14.0,0.0,18.0,24.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 01:00:00,8.0,3.0,0.0,22.0,5.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 01:20:00,9.0,1.0,0.0,25.0,3.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 01:40:00,9.0,1.0,0.0,14.0,2.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 02:00:00,8.0,4.0,0.0,13.0,3.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 02:20:00,5.0,4.0,0.0,10.0,4.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 02:40:00,5.0,2.0,0.0,14.0,3.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 03:00:00,4.0,4.0,0.0,18.0,5.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 03:20:00,12.0,4.0,0.0,9.0,3.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 03:40:00,13.0,11.0,0.0,8.0,4.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 04:00:00,14.0,8.0,0.0,19.0,4.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 04:20:00,13.0,10.0,0.0,6.0,7.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 04:40:00,11.0,12.0,0.0,17.0,8.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 05:00:00,26.0,20.0,0.0,13.0,5.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 05:20:00,19.0,12.0,2.0,12.0,5.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 05:40:00,38.0,11.0,1.0,20.0,4.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 06:00:00,34.0,15.0,0.0,36.0,6.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 06:20:00,70.0,16.0,4.0,59.0,18.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 06:40:00,75.0,21.0,2.0,59.0,18.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 07:00:00,91.0,18.0,4.0,76.0,11.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 07:20:00,110.0,18.0,2.0,105.0,13.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 07:40:00,140.0,12.0,7.0,105.0,16.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 08:00:00,189.0,15.0,8.0,131.0,15.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 08:20:00,196.0,21.0,8.0,136.0,16.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 08:40:00,204.0,15.0,6.0,139.0,20.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 09:00:00,90.0,13.0,0.0,200.0,19.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 09:20:00,183.0,17.0,0.0,155.0,23.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 09:40:00,183.0,20.0,0.0,209.0,17.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 10:00:00,170.0,11.0,0.0,177.0,13.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 10:20:00,139.0,14.0,0.0,160.0,31.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 10:40:00,119.0,8.0,0.0,143.0,23.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 11:00:00,103.0,10.0,0.0,111.0,28.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 11:20:00,189.0,11.0,7.0,93.0,25.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 11:40:00,120.0,15.0,6.0,60.0,22.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
2016-10-03 12:00:00,133.0,15.0,5.0,62.0,22.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
