"intersection_id","tollgate_id","time_window","avg_travel_time","sum_travel_time"
"B","1","[2016-10-08 16:20:00,2016-10-08 16:40:00)","114.45","343.36"
"B","1","[2016-10-08 17:40:00,2016-10-08 18:00:00)","174.79","174.79"
"B","1","[2016-10-08 18:20:00,2016-10-08 18:40:00)","151.36","151.36"
"B","1","[2016-10-08 18:40:00,2016-10-08 19:00:00)","109.71","109.71"
"B","1","[2016-10-08 19:20:00,2016-10-08 19:40:00)","94.32","94.32"
"B","1","[2016-10-08 20:20:00,2016-10-08 20:40:00)","125.67","251.34"
"B","1","[2016-10-08 20:40:00,2016-10-08 21:00:00)","99.92","99.92"
"B","1","[2016-10-08 21:00:00,2016-10-08 21:20:00)","117.66","117.66"
"B","1","[2016-10-08 21:20:00,2016-10-08 21:40:00)","95.51","191.02"
"B","1","[2016-10-08 22:00:00,2016-10-08 22:20:00)","99.67","99.67"
"B","1","[2016-10-08 23:00:00,2016-10-08 23:20:00)","43.85","43.85"
"B","1","[2016-10-08 23:40:00,2016-10-09 00:00:00)","195.3","195.3"
"B","1","[2016-10-09 03:20:00,2016-10-09 03:40:00)","98.45","98.45"
"B","1","[2016-10-09 05:40:00,2016-10-09 06:00:00)","136.71","136.71"
"B","1","[2016-10-09 06:40:00,2016-10-09 07:00:00)","130.01","650.05"
"B","1","[2016-10-09 07:00:00,2016-10-09 07:20:00)","107.26","107.26"
"B","1","[2016-10-09 07:20:00,2016-10-09 07:40:00)","90.61","90.61"
"B","1","[2016-10-09 07:40:00,2016-10-09 08:00:00)","75.47","150.93"
"B","1","[2016-10-09 08:00:00,2016-10-09 08:20:00)","157.97","473.91"
"B","1","[2016-10-09 08:20:00,2016-10-09 08:40:00)","145.6","291.2"
"B","1","[2016-10-09 09:00:00,2016-10-09 09:20:00)","135.38","812.27"
"B","1","[2016-10-09 09:20:00,2016-10-09 09:40:00)","118.21","236.42"
"B","1","[2016-10-09 09:40:00,2016-10-09 10:00:00)","230.32","690.96"
"B","1","[2016-10-09 10:00:00,2016-10-09 10:20:00)","127.09","381.27"
"B","1","[2016-10-09 10:20:00,2016-10-09 10:40:00)","148.25","148.25"
"B","1","[2016-10-09 10:40:00,2016-10-09 11:00:00)","112.51","337.52"
"B","1","[2016-10-09 11:00:00,2016-10-09 11:20:00)","112.73","338.19"
"B","1","[2016-10-09 11:20:00,2016-10-09 11:40:00)","131.16","131.16"
"B","1","[2016-10-09 11:40:00,2016-10-09 12:00:00)","92.02","92.02"
"B","1","[2016-10-09 12:00:00,2016-10-09 12:20:00)","96.96","290.89"
"B","1","[2016-10-09 12:20:00,2016-10-09 12:40:00)","143.09","286.19"
"B","1","[2016-10-09 12:40:00,2016-10-09 13:00:00)","132.54","132.54"
"B","1","[2016-10-09 13:00:00,2016-10-09 13:20:00)","122.75","122.75"
"B","1","[2016-10-09 13:20:00,2016-10-09 13:40:00)","125.48","376.43"
"B","1","[2016-10-09 13:40:00,2016-10-09 14:00:00)","104.41","104.41"
"B","1","[2016-10-09 14:00:00,2016-10-09 14:20:00)","116.45","465.79"
"B","1","[2016-10-09 14:20:00,2016-10-09 14:40:00)","95.97","287.91"
"B","1","[2016-10-09 14:40:00,2016-10-09 15:00:00)","102.94","514.71"
"B","1","[2016-10-09 15:00:00,2016-10-09 15:20:00)","136.09","408.28"
"B","1","[2016-10-09 15:20:00,2016-10-09 15:40:00)","103.94","415.77"
"B","1","[2016-10-09 15:40:00,2016-10-09 16:00:00)","97.52","195.04"
"B","1","[2016-10-09 16:20:00,2016-10-09 16:40:00)","123.13","369.38"
"B","1","[2016-10-09 16:40:00,2016-10-09 17:00:00)","142.56","285.12"
"B","1","[2016-10-09 17:00:00,2016-10-09 17:20:00)","141.48","141.48"
"B","1","[2016-10-09 17:40:00,2016-10-09 18:00:00)","161.73","323.46"
"B","1","[2016-10-09 18:20:00,2016-10-09 18:40:00)","194.92","194.92"
"B","1","[2016-10-09 18:40:00,2016-10-09 19:00:00)","235.62","235.62"
"B","1","[2016-10-09 19:00:00,2016-10-09 19:20:00)","132.08","132.08"
"B","1","[2016-10-09 20:00:00,2016-10-09 20:20:00)","91.44","91.44"
"B","1","[2016-10-09 20:20:00,2016-10-09 20:40:00)","138.74","277.48"
"B","1","[2016-10-09 21:00:00,2016-10-09 21:20:00)","73.95","73.95"
"B","1","[2016-10-09 21:20:00,2016-10-09 21:40:00)","95.79","95.79"
"B","1","[2016-10-09 21:40:00,2016-10-09 22:00:00)","151.75","303.5"
"B","1","[2016-10-09 23:20:00,2016-10-09 23:40:00)","27.85","27.85"
"B","1","[2016-10-10 00:20:00,2016-10-10 00:40:00)","101.07","101.07"
"B","1","[2016-10-10 01:00:00,2016-10-10 01:20:00)","525.32","525.32"
"B","1","[2016-10-10 02:20:00,2016-10-10 02:40:00)","83.56","83.56"
"B","1","[2016-10-10 03:00:00,2016-10-10 03:20:00)","200.08","200.08"
"B","1","[2016-10-10 05:00:00,2016-10-10 05:20:00)","89.08","89.08"
"B","1","[2016-10-10 06:00:00,2016-10-10 06:20:00)","146.12","146.12"
"B","1","[2016-10-10 06:20:00,2016-10-10 06:40:00)","124.05","124.05"
"B","1","[2016-10-10 06:40:00,2016-10-10 07:00:00)","142.18","568.73"
"B","1","[2016-10-10 07:00:00,2016-10-10 07:20:00)","111.88","559.42"
"B","1","[2016-10-10 07:20:00,2016-10-10 07:40:00)","106.75","106.75"
"B","1","[2016-10-10 07:40:00,2016-10-10 08:00:00)","103.41","413.62"
"B","1","[2016-10-10 08:00:00,2016-10-10 08:20:00)","98.6","197.2"
"B","1","[2016-10-10 08:20:00,2016-10-10 08:40:00)","89.38","268.14"
"B","1","[2016-10-10 08:40:00,2016-10-10 09:00:00)","100.68","201.36"
"B","1","[2016-10-10 09:00:00,2016-10-10 09:20:00)","157.29","157.29"
"B","1","[2016-10-10 09:20:00,2016-10-10 09:40:00)","105.35","105.35"
"B","1","[2016-10-10 09:40:00,2016-10-10 10:00:00)","127.01","762.09"
"B","1","[2016-10-10 10:00:00,2016-10-10 10:20:00)","97.8","195.6"
"B","1","[2016-10-10 10:20:00,2016-10-10 10:40:00)","152.2","152.2"
"B","1","[2016-10-10 10:40:00,2016-10-10 11:00:00)","128.94","257.89"
"B","1","[2016-10-10 11:00:00,2016-10-10 11:20:00)","109.18","327.55"
"B","1","[2016-10-10 11:20:00,2016-10-10 11:40:00)","109.05","218.09"
"B","1","[2016-10-10 11:40:00,2016-10-10 12:00:00)","93.41","280.22"
"B","1","[2016-10-10 12:00:00,2016-10-10 12:20:00)","83.23","249.7"
"B","1","[2016-10-10 12:20:00,2016-10-10 12:40:00)","88.18","264.55"
"B","1","[2016-10-10 12:40:00,2016-10-10 13:00:00)","101.86","101.86"
"B","1","[2016-10-10 13:00:00,2016-10-10 13:20:00)","103.97","311.92"
"B","1","[2016-10-10 13:20:00,2016-10-10 13:40:00)","132.62","530.47"
"B","1","[2016-10-10 13:40:00,2016-10-10 14:00:00)","90.37","180.74"
"B","1","[2016-10-10 14:00:00,2016-10-10 14:20:00)","119.1","357.3"
"B","1","[2016-10-10 14:20:00,2016-10-10 14:40:00)","94.22","188.43"
"B","1","[2016-10-10 14:40:00,2016-10-10 15:00:00)","98.79","592.72"
"B","1","[2016-10-10 15:00:00,2016-10-10 15:20:00)","129.35","129.35"
"B","1","[2016-10-10 15:20:00,2016-10-10 15:40:00)","141.06","282.12"
"B","1","[2016-10-10 15:40:00,2016-10-10 16:00:00)","99.33","297.99"
"B","1","[2016-10-10 16:00:00,2016-10-10 16:20:00)","139.75","139.75"
"B","1","[2016-10-10 16:20:00,2016-10-10 16:40:00)","150.13","150.13"
"B","1","[2016-10-10 16:40:00,2016-10-10 17:00:00)","105.88","423.51"
"B","1","[2016-10-10 17:00:00,2016-10-10 17:20:00)","126.05","378.16"
"B","1","[2016-10-10 17:20:00,2016-10-10 17:40:00)","127.03","254.07"
"B","1","[2016-10-10 18:00:00,2016-10-10 18:20:00)","163.24","489.72"
"B","1","[2016-10-10 19:00:00,2016-10-10 19:20:00)","423.01","423.01"
"B","1","[2016-10-10 19:20:00,2016-10-10 19:40:00)","195.56","391.12"
"B","1","[2016-10-10 20:00:00,2016-10-10 20:20:00)","109.1","218.2"
"B","1","[2016-10-10 20:20:00,2016-10-10 20:40:00)","101.03","202.06"
"B","1","[2016-10-10 20:40:00,2016-10-10 21:00:00)","101.22","202.44"
"B","1","[2016-10-10 21:00:00,2016-10-10 21:20:00)","118.41","355.24"
"B","1","[2016-10-10 21:40:00,2016-10-10 22:00:00)","102.97","102.97"
"B","1","[2016-10-10 23:20:00,2016-10-10 23:40:00)","82.41","82.41"
"B","1","[2016-10-11 01:40:00,2016-10-11 02:00:00)","69.89","69.89"
"B","1","[2016-10-11 03:40:00,2016-10-11 04:00:00)","99.88","99.88"
"B","1","[2016-10-11 05:40:00,2016-10-11 06:00:00)","90.51","181.02"
"B","1","[2016-10-11 06:00:00,2016-10-11 06:20:00)","125.78","125.78"
"B","1","[2016-10-11 06:20:00,2016-10-11 06:40:00)","96.05","192.1"
"B","1","[2016-10-11 06:40:00,2016-10-11 07:00:00)","73.47","73.47"
"B","1","[2016-10-11 07:00:00,2016-10-11 07:20:00)","129.19","387.57"
"B","1","[2016-10-11 07:20:00,2016-10-11 07:40:00)","127.86","127.86"
"B","1","[2016-10-11 07:40:00,2016-10-11 08:00:00)","134.92","269.84"
"B","1","[2016-10-11 08:00:00,2016-10-11 08:20:00)","86.56","173.12"
"B","1","[2016-10-11 08:20:00,2016-10-11 08:40:00)","127.1","254.2"
"B","1","[2016-10-11 08:40:00,2016-10-11 09:00:00)","87.59","175.17"
"B","1","[2016-10-11 09:00:00,2016-10-11 09:20:00)","133.28","266.55"
"B","1","[2016-10-11 09:20:00,2016-10-11 09:40:00)","120.29","481.16"
"B","1","[2016-10-11 09:40:00,2016-10-11 10:00:00)","93.94","469.69"
"B","1","[2016-10-11 10:00:00,2016-10-11 10:20:00)","128.12","256.24"
"B","1","[2016-10-11 10:20:00,2016-10-11 10:40:00)","96.85","96.85"
"B","1","[2016-10-11 10:40:00,2016-10-11 11:00:00)","53.3","53.3"
"B","1","[2016-10-11 11:00:00,2016-10-11 11:20:00)","97.91","195.82"
"B","1","[2016-10-11 11:20:00,2016-10-11 11:40:00)","97.47","194.93"
"B","1","[2016-10-11 11:40:00,2016-10-11 12:00:00)","102.81","308.44"
"B","1","[2016-10-11 12:00:00,2016-10-11 12:20:00)","140.94","140.94"
"B","1","[2016-10-11 12:20:00,2016-10-11 12:40:00)","134.51","403.52"
"B","1","[2016-10-11 12:40:00,2016-10-11 13:00:00)","117.35","352.06"
"B","1","[2016-10-11 13:00:00,2016-10-11 13:20:00)","111.09","111.09"
"B","1","[2016-10-11 13:20:00,2016-10-11 13:40:00)","101.64","304.92"
"B","1","[2016-10-11 13:40:00,2016-10-11 14:00:00)","106.54","213.08"
"B","1","[2016-10-11 14:00:00,2016-10-11 14:20:00)","131.75","395.24"
"B","1","[2016-10-11 14:20:00,2016-10-11 14:40:00)","106.43","532.16"
"B","1","[2016-10-11 15:20:00,2016-10-11 15:40:00)","120.09","600.44"
"B","1","[2016-10-11 15:40:00,2016-10-11 16:00:00)","107.4","429.59"
"B","1","[2016-10-11 16:00:00,2016-10-11 16:20:00)","85.3","85.3"
"B","1","[2016-10-11 16:20:00,2016-10-11 16:40:00)","93.09","186.17"
"B","1","[2016-10-11 16:40:00,2016-10-11 17:00:00)","118.23","354.7"
"B","1","[2016-10-11 17:00:00,2016-10-11 17:20:00)","169.23","169.23"
"B","1","[2016-10-11 17:20:00,2016-10-11 17:40:00)","111.53","223.07"
"B","1","[2016-10-11 17:40:00,2016-10-11 18:00:00)","254.55","763.65"
"B","1","[2016-10-11 18:00:00,2016-10-11 18:20:00)","204.27","612.8"
"B","1","[2016-10-11 18:20:00,2016-10-11 18:40:00)","126.37","126.37"
"B","1","[2016-10-11 18:40:00,2016-10-11 19:00:00)","139.32","139.32"
"B","1","[2016-10-11 19:00:00,2016-10-11 19:20:00)","109.64","438.56"
"B","1","[2016-10-11 19:20:00,2016-10-11 19:40:00)","128.57","128.57"
"B","1","[2016-10-11 19:40:00,2016-10-11 20:00:00)","128.59","128.59"
"B","1","[2016-10-11 20:00:00,2016-10-11 20:20:00)","108.57","108.57"
"B","1","[2016-10-11 20:20:00,2016-10-11 20:40:00)","93.71","93.71"
"B","1","[2016-10-11 20:40:00,2016-10-11 21:00:00)","82.29","82.29"
"B","1","[2016-10-11 21:00:00,2016-10-11 21:20:00)","119.52","239.03"
"B","1","[2016-10-11 21:40:00,2016-10-11 22:00:00)","350.79","1403.14"
"B","1","[2016-10-11 22:00:00,2016-10-11 22:20:00)","148.41","148.41"
"B","1","[2016-10-11 23:00:00,2016-10-11 23:20:00)","108.49","108.49"
"B","1","[2016-10-12 00:40:00,2016-10-12 01:00:00)","237.22","237.22"
"B","1","[2016-10-12 05:20:00,2016-10-12 05:40:00)","97.33","97.33"
"B","1","[2016-10-12 06:00:00,2016-10-12 06:20:00)","100.25","100.25"
"B","1","[2016-10-12 06:40:00,2016-10-12 07:00:00)","126.36","252.72"
"B","1","[2016-10-12 07:00:00,2016-10-12 07:20:00)","89.53","179.06"
"B","1","[2016-10-12 08:00:00,2016-10-12 08:20:00)","117.33","234.65"
"B","1","[2016-10-12 08:20:00,2016-10-12 08:40:00)","184.11","920.56"
"B","1","[2016-10-12 08:40:00,2016-10-12 09:00:00)","106.13","424.53"
"B","1","[2016-10-12 09:00:00,2016-10-12 09:20:00)","101.15","101.15"
"B","1","[2016-10-12 09:20:00,2016-10-12 09:40:00)","132.43","529.72"
"B","1","[2016-10-12 10:00:00,2016-10-12 10:20:00)","107.56","430.25"
"B","1","[2016-10-12 10:20:00,2016-10-12 10:40:00)","106.44","212.88"
"B","1","[2016-10-12 10:40:00,2016-10-12 11:00:00)","88.65","265.96"
"B","1","[2016-10-12 11:00:00,2016-10-12 11:20:00)","177.5","177.5"
"B","1","[2016-10-12 11:20:00,2016-10-12 11:40:00)","64.19","64.19"
"B","1","[2016-10-12 11:40:00,2016-10-12 12:00:00)","104.02","312.05"
"B","1","[2016-10-12 12:00:00,2016-10-12 12:20:00)","120.83","725.0"
"B","1","[2016-10-12 12:20:00,2016-10-12 12:40:00)","82.99","414.93"
"B","1","[2016-10-12 12:40:00,2016-10-12 13:00:00)","84.22","168.43"
"B","1","[2016-10-12 13:00:00,2016-10-12 13:20:00)","140.72","281.44"
"B","1","[2016-10-12 13:20:00,2016-10-12 13:40:00)","132.5","530.02"
"B","1","[2016-10-12 14:00:00,2016-10-12 14:20:00)","113.41","453.62"
"B","1","[2016-10-12 14:20:00,2016-10-12 14:40:00)","142.55","712.74"
"B","1","[2016-10-12 14:40:00,2016-10-12 15:00:00)","104.93","524.65"
"B","1","[2016-10-12 15:00:00,2016-10-12 15:20:00)","67.62","202.87"
"B","1","[2016-10-12 15:20:00,2016-10-12 15:40:00)","96.16","192.32"
"B","1","[2016-10-12 15:40:00,2016-10-12 16:00:00)","143.76","718.82"
"B","1","[2016-10-12 16:00:00,2016-10-12 16:20:00)","126.86","634.28"
"B","1","[2016-10-12 16:20:00,2016-10-12 16:40:00)","111.5","222.99"
"B","1","[2016-10-12 16:40:00,2016-10-12 17:00:00)","100.07","200.15"
"B","1","[2016-10-12 17:00:00,2016-10-12 17:20:00)","146.13","292.26"
"B","1","[2016-10-12 17:40:00,2016-10-12 18:00:00)","110.97","221.93"
"B","1","[2016-10-12 18:00:00,2016-10-12 18:20:00)","127.47","382.42"
"B","1","[2016-10-12 18:20:00,2016-10-12 18:40:00)","132.6","265.2"
"B","1","[2016-10-12 18:40:00,2016-10-12 19:00:00)","133.57","267.14"
"B","1","[2016-10-12 19:00:00,2016-10-12 19:20:00)","81.23","81.23"
"B","1","[2016-10-12 20:00:00,2016-10-12 20:20:00)","89.78","89.78"
"B","1","[2016-10-12 20:20:00,2016-10-12 20:40:00)","130.23","130.23"
"B","1","[2016-10-12 20:40:00,2016-10-12 21:00:00)","125.41","125.41"
"B","1","[2016-10-12 21:00:00,2016-10-12 21:20:00)","101.95","509.74"
"B","1","[2016-10-12 21:20:00,2016-10-12 21:40:00)","96.42","192.84"
"B","1","[2016-10-12 22:20:00,2016-10-12 22:40:00)","96.12","96.12"
"B","1","[2016-10-12 23:00:00,2016-10-12 23:20:00)","204.93","614.78"
"B","1","[2016-10-12 23:20:00,2016-10-12 23:40:00)","99.06","297.19"
"B","1","[2016-10-13 01:40:00,2016-10-13 02:00:00)","94.23","188.47"
"B","1","[2016-10-13 03:20:00,2016-10-13 03:40:00)","68.08","68.08"
"B","1","[2016-10-13 04:20:00,2016-10-13 04:40:00)","100.69","201.38"
"B","1","[2016-10-13 06:00:00,2016-10-13 06:20:00)","119.71","359.13"
"B","1","[2016-10-13 06:20:00,2016-10-13 06:40:00)","138.09","276.18"
"B","1","[2016-10-13 06:40:00,2016-10-13 07:00:00)","142.44","569.77"
"B","1","[2016-10-13 07:00:00,2016-10-13 07:20:00)","89.29","178.58"
"B","1","[2016-10-13 07:20:00,2016-10-13 07:40:00)","140.66","562.62"
"B","1","[2016-10-13 07:40:00,2016-10-13 08:00:00)","102.54","102.54"
"B","1","[2016-10-13 08:00:00,2016-10-13 08:20:00)","117.33","234.65"
"B","1","[2016-10-13 08:20:00,2016-10-13 08:40:00)","119.43","836.01"
"B","1","[2016-10-13 08:40:00,2016-10-13 09:00:00)","110.98","110.98"
"B","1","[2016-10-13 09:20:00,2016-10-13 09:40:00)","109.39","109.39"
"B","1","[2016-10-13 09:40:00,2016-10-13 10:00:00)","146.4","878.41"
"B","1","[2016-10-13 10:00:00,2016-10-13 10:20:00)","137.43","274.85"
"B","1","[2016-10-13 10:20:00,2016-10-13 10:40:00)","121.1","484.41"
"B","1","[2016-10-13 10:40:00,2016-10-13 11:00:00)","122.92","368.75"
"B","1","[2016-10-13 11:00:00,2016-10-13 11:20:00)","97.66","97.66"
"B","1","[2016-10-13 11:20:00,2016-10-13 11:40:00)","178.25","178.25"
"B","1","[2016-10-13 11:40:00,2016-10-13 12:00:00)","107.04","321.13"
"B","1","[2016-10-13 12:00:00,2016-10-13 12:20:00)","103.22","309.65"
"B","1","[2016-10-13 12:20:00,2016-10-13 12:40:00)","122.93","491.73"
"B","1","[2016-10-13 12:40:00,2016-10-13 13:00:00)","102.44","307.32"
"B","1","[2016-10-13 13:00:00,2016-10-13 13:20:00)","151.44","151.44"
"B","1","[2016-10-13 13:20:00,2016-10-13 13:40:00)","115.55","462.2"
"B","1","[2016-10-13 13:40:00,2016-10-13 14:00:00)","124.02","496.07"
"B","1","[2016-10-13 14:00:00,2016-10-13 14:20:00)","108.5","325.5"
"B","1","[2016-10-13 14:20:00,2016-10-13 14:40:00)","86.85","434.23"
"B","1","[2016-10-13 14:40:00,2016-10-13 15:00:00)","113.72","454.87"
"B","1","[2016-10-13 15:00:00,2016-10-13 15:20:00)","94.35","94.35"
"B","1","[2016-10-13 15:20:00,2016-10-13 15:40:00)","110.57","221.14"
"B","1","[2016-10-13 15:40:00,2016-10-13 16:00:00)","119.7","119.7"
"B","1","[2016-10-13 16:00:00,2016-10-13 16:20:00)","135.31","135.31"
"B","1","[2016-10-13 16:40:00,2016-10-13 17:00:00)","93.67","374.67"
"B","1","[2016-10-13 17:00:00,2016-10-13 17:20:00)","147.68","295.35"
"B","1","[2016-10-13 17:20:00,2016-10-13 17:40:00)","107.55","107.55"
"B","1","[2016-10-13 18:00:00,2016-10-13 18:20:00)","156.81","156.81"
"B","1","[2016-10-13 18:20:00,2016-10-13 18:40:00)","140.81","563.26"
"B","1","[2016-10-13 19:00:00,2016-10-13 19:20:00)","127.11","381.33"
"B","1","[2016-10-13 19:40:00,2016-10-13 20:00:00)","115.88","347.64"
"B","1","[2016-10-13 20:00:00,2016-10-13 20:20:00)","101.13","202.26"
"B","1","[2016-10-13 20:20:00,2016-10-13 20:40:00)","110.93","221.85"
"B","1","[2016-10-13 20:40:00,2016-10-13 21:00:00)","111.42","222.84"
"B","1","[2016-10-13 21:00:00,2016-10-13 21:20:00)","132.61","132.61"
"B","1","[2016-10-13 21:20:00,2016-10-13 21:40:00)","150.3","300.59"
"B","1","[2016-10-13 21:40:00,2016-10-13 22:00:00)","70.35","70.35"
"B","1","[2016-10-13 22:20:00,2016-10-13 22:40:00)","93.41","186.81"
"B","1","[2016-10-13 23:00:00,2016-10-13 23:20:00)","89.68","89.68"
"B","1","[2016-10-13 23:20:00,2016-10-13 23:40:00)","75.13","75.13"
"B","1","[2016-10-14 00:20:00,2016-10-14 00:40:00)","92.33","92.33"
"B","1","[2016-10-14 01:20:00,2016-10-14 01:40:00)","760.82","760.82"
"B","1","[2016-10-14 01:40:00,2016-10-14 02:00:00)","68.87","68.87"
"B","1","[2016-10-14 05:00:00,2016-10-14 05:20:00)","75.05","75.05"
"B","1","[2016-10-14 05:40:00,2016-10-14 06:00:00)","130.56","130.56"
"B","1","[2016-10-14 06:00:00,2016-10-14 06:20:00)","112.75","112.75"
"B","1","[2016-10-14 06:20:00,2016-10-14 06:40:00)","119.93","239.85"
"B","1","[2016-10-14 06:40:00,2016-10-14 07:00:00)","163.13","489.38"
"B","1","[2016-10-14 07:00:00,2016-10-14 07:20:00)","126.09","378.27"
"B","1","[2016-10-14 07:20:00,2016-10-14 07:40:00)","104.41","626.43"
"B","1","[2016-10-14 07:40:00,2016-10-14 08:00:00)","106.9","213.8"
"B","1","[2016-10-14 08:00:00,2016-10-14 08:20:00)","121.88","487.54"
"B","1","[2016-10-14 08:20:00,2016-10-14 08:40:00)","111.75","670.51"
"B","1","[2016-10-14 08:40:00,2016-10-14 09:00:00)","120.14","600.69"
"B","1","[2016-10-14 09:20:00,2016-10-14 09:40:00)","108.19","324.57"
"B","1","[2016-10-14 09:40:00,2016-10-14 10:00:00)","115.97","231.93"
"B","1","[2016-10-14 10:00:00,2016-10-14 10:20:00)","93.44","373.77"
"B","1","[2016-10-14 10:20:00,2016-10-14 10:40:00)","138.94","416.81"
"B","1","[2016-10-14 10:40:00,2016-10-14 11:00:00)","125.12","875.82"
"B","1","[2016-10-14 11:00:00,2016-10-14 11:20:00)","119.19","476.77"
"B","1","[2016-10-14 11:20:00,2016-10-14 11:40:00)","115.22","230.45"
"B","1","[2016-10-14 11:40:00,2016-10-14 12:00:00)","120.48","240.96"
"B","1","[2016-10-14 12:00:00,2016-10-14 12:20:00)","103.18","206.36"
"B","1","[2016-10-14 12:20:00,2016-10-14 12:40:00)","114.07","228.15"
"B","1","[2016-10-14 12:40:00,2016-10-14 13:00:00)","133.13","665.65"
"B","1","[2016-10-14 13:00:00,2016-10-14 13:20:00)","149.09","298.18"
"B","1","[2016-10-14 13:20:00,2016-10-14 13:40:00)","110.89","221.79"
"B","1","[2016-10-14 13:40:00,2016-10-14 14:00:00)","100.06","300.19"
"B","1","[2016-10-14 14:00:00,2016-10-14 14:20:00)","111.09","222.17"
"B","1","[2016-10-14 15:40:00,2016-10-14 16:00:00)","77.5","77.5"
"B","1","[2016-10-14 16:00:00,2016-10-14 16:20:00)","84.48","253.43"
"B","1","[2016-10-14 16:20:00,2016-10-14 16:40:00)","136.88","1095.04"
"B","1","[2016-10-14 16:40:00,2016-10-14 17:00:00)","124.34","621.72"
"B","1","[2016-10-14 17:00:00,2016-10-14 17:20:00)","155.29","310.58"
"B","1","[2016-10-14 17:40:00,2016-10-14 18:00:00)","386.42","386.42"
"B","1","[2016-10-14 18:00:00,2016-10-14 18:20:00)","246.45","246.45"
"B","1","[2016-10-14 18:20:00,2016-10-14 18:40:00)","215.4","646.2"
"B","1","[2016-10-14 18:40:00,2016-10-14 19:00:00)","149.91","299.81"
"B","1","[2016-10-14 19:00:00,2016-10-14 19:20:00)","193.96","387.91"
"B","1","[2016-10-14 19:20:00,2016-10-14 19:40:00)","154.15","616.58"
"B","1","[2016-10-14 20:00:00,2016-10-14 20:20:00)","133.25","266.49"
"B","1","[2016-10-14 20:20:00,2016-10-14 20:40:00)","133.56","267.11"
"B","1","[2016-10-14 20:40:00,2016-10-14 21:00:00)","162.61","325.22"
"B","1","[2016-10-14 21:00:00,2016-10-14 21:20:00)","130.49","260.98"
"B","1","[2016-10-14 21:20:00,2016-10-14 21:40:00)","113.7","227.41"
"B","1","[2016-10-14 22:00:00,2016-10-14 22:20:00)","120.32","120.32"
"B","1","[2016-10-14 22:40:00,2016-10-14 23:00:00)","233.4","233.4"
"B","1","[2016-10-14 23:40:00,2016-10-15 00:00:00)","75.42","75.42"
"B","1","[2016-10-15 00:40:00,2016-10-15 01:00:00)","118.9","237.8"
"B","1","[2016-10-15 01:20:00,2016-10-15 01:40:00)","85.62","85.62"
"B","1","[2016-10-15 04:20:00,2016-10-15 04:40:00)","73.27","146.54"
"B","1","[2016-10-15 05:00:00,2016-10-15 05:20:00)","109.47","109.47"
"B","1","[2016-10-15 06:00:00,2016-10-15 06:20:00)","81.95","163.9"
"B","1","[2016-10-15 06:40:00,2016-10-15 07:00:00)","117.64","235.28"
"B","1","[2016-10-15 07:00:00,2016-10-15 07:20:00)","115.07","230.14"
"B","1","[2016-10-15 07:20:00,2016-10-15 07:40:00)","126.77","507.08"
"B","1","[2016-10-15 07:40:00,2016-10-15 08:00:00)","86.36","345.45"
"B","1","[2016-10-15 08:00:00,2016-10-15 08:20:00)","150.79","301.59"
"B","1","[2016-10-15 08:20:00,2016-10-15 08:40:00)","139.7","419.1"
"B","1","[2016-10-15 08:40:00,2016-10-15 09:00:00)","133.95","535.8"
"B","1","[2016-10-15 09:00:00,2016-10-15 09:20:00)","134.12","402.37"
"B","1","[2016-10-15 09:20:00,2016-10-15 09:40:00)","126.34","379.01"
"B","1","[2016-10-15 09:40:00,2016-10-15 10:00:00)","129.23","516.93"
"B","1","[2016-10-15 10:00:00,2016-10-15 10:20:00)","193.03","772.13"
"B","1","[2016-10-15 10:20:00,2016-10-15 10:40:00)","215.81","863.25"
"B","1","[2016-10-15 10:40:00,2016-10-15 11:00:00)","249.97","499.93"
"B","1","[2016-10-15 11:00:00,2016-10-15 11:20:00)","152.35","609.39"
"B","1","[2016-10-15 11:20:00,2016-10-15 11:40:00)","102.47","102.47"
"B","1","[2016-10-15 11:40:00,2016-10-15 12:00:00)","126.93","380.8"
"B","1","[2016-10-15 12:00:00,2016-10-15 12:20:00)","148.88","744.41"
